game_genre,resolution,preset,ray_tracing,upscaling,gpu_utilization,vram_used_mb,vram_utilization,cpu_utilization,ram_utilization,gpu_temperature,gpu_clock_mhz,gpu_power_watts,cpu_gpu_ratio,vram_pressure,thermal_throttle,resolution_width,resolution_height,total_pixels,preset_ordinal,fps,frame_time,low_1pct_fps,bottleneck_class,health_score
strategy,1920x1080,medium,0,dlss_balanced,61.22,1674.85,40.89,74.69,84.42,72.49,1695.0,65.04,1.2201,0,0,1920,1080,2073600,1,123.8,8.08,57.2,BALANCED,95.0
fps_competitive,1920x1080,low,0,none,69.07,1077.33,26.3,64.18,79.34,76.03,1695.0,66.03,0.9292,0,0,1920,1080,2073600,0,335.9,2.98,158.8,BALANCED,96.9
fps_aaa,1920x1080,low,0,none,58.12,1532.94,37.43,37.92,74.01,57.33,1657.35,70.5,0.6524,0,0,1920,1080,2073600,0,129.8,7.7,68.7,BALANCED,100.0
moba,1280x720,ultra,0,none,80.64,2343.03,57.2,77.81,81.59,84.81,1695.0,61.01,0.9649,1,0,1280,720,921600,3,190.7,5.24,109.2,BALANCED,70.6
racing,3840x2160,ultra,0,dlss_quality,93.71,3174.57,77.5,46.68,87.86,92.93,1427.12,79.03,0.4981,1,1,3840,2160,8294400,3,30.4,32.89,17.0,THERMAL,45.3
rpg_open_world,2560x1440,ultra,0,none,88.74,3157.96,77.1,47.81,70.81,84.36,1606.68,68.61,0.5388,0,0,2560,1440,3686400,3,33.8,29.59,21.2,BALANCED,54.5
rpg_open_world,2560x1440,low,1,none,60.85,1896.96,46.31,54.49,74.38,74.14,1695.0,68.36,0.8955,0,0,2560,1440,3686400,0,37.4,26.74,17.2,BALANCED,84.9
battle_royale,1920x1080,low,0,none,63.11,1293.24,31.57,67.15,68.37,69.13,1695.0,63.04,1.0641,0,0,1920,1080,2073600,0,153.3,6.52,84.7,BALANCED,100.0
racing,1920x1080,ultra,1,fsr_quality,89.32,3485.45,85.09,36.93,78.98,98.0,1447.16,80.0,0.4134,1,1,1920,1080,2073600,3,41.0,24.39,25.1,THERMAL,57.3
fps_aaa,1920x1080,ultra,0,dlss_quality,85.09,2566.5,62.66,42.81,77.48,90.74,1548.59,76.74,0.5031,0,1,1920,1080,2073600,3,67.7,14.77,41.5,THERMAL,70.0
fps_aaa,3840x2160,ultra,0,none,90.31,3241.7,79.14,39.49,69.65,85.12,1679.27,77.12,0.4373,0,1,3840,2160,8294400,3,19.2,52.08,10.7,THERMAL,42.8
moba,2560x1440,high,0,none,84.53,2612.6,63.78,61.1,75.8,85.74,1609.15,65.21,0.7229,1,1,2560,1440,3686400,2,106.7,9.37,51.0,THERMAL,70.0
rpg_open_world,1920x1080,medium,1,dlss_quality,71.95,2016.22,49.22,49.43,74.28,76.12,1695.0,78.26,0.6871,0,0,1920,1080,2073600,1,74.9,13.35,42.1,BALANCED,96.6
moba,1920x1080,medium,0,dlss_balanced,72.36,1607.21,39.24,48.04,70.23,78.03,1669.59,68.55,0.6639,0,0,1920,1080,2073600,1,400.0,2.5,245.9,BALANCED,90.9
racing,1920x1080,epic,0,fsr_balanced,84.78,2713.57,66.25,32.73,65.99,85.55,1609.37,77.76,0.386,0,1,1920,1080,2073600,4,93.0,10.75,55.1,THERMAL,70.0
fps_aaa,2560x1440,low,0,dlss_balanced,63.68,1738.1,42.43,44.49,77.04,65.27,1695.0,73.83,0.6987,0,0,2560,1440,3686400,0,145.1,6.89,92.4,BALANCED,100.0
strategy,1280x720,low,0,none,59.06,1197.0,29.22,76.61,71.56,70.27,1600.43,74.51,1.297,0,0,1280,720,921600,0,125.3,7.98,81.3,BALANCED,100.0
racing,1920x1080,ultra,0,fsr_balanced,64.24,2649.29,64.68,40.38,79.06,80.19,1695.0,65.5,0.6287,0,0,1920,1080,2073600,3,120.0,8.33,70.1,BALANCED,84.4
strategy,2560x1440,high,0,none,84.43,2299.45,56.14,61.52,79.31,89.47,1695.0,79.69,0.7287,0,1,2560,1440,3686400,2,31.2,32.05,15.3,THERMAL,50.8
fps_competitive,1920x1080,low,0,none,71.49,916.57,22.38,58.79,85.3,78.53,1666.26,73.61,0.8223,0,0,1920,1080,2073600,0,251.7,3.97,151.4,BALANCED,84.4
rpg_open_world,1920x1080,epic,1,fsr_quality,97.42,3445.41,84.12,58.08,81.25,93.33,1513.77,79.74,0.5962,1,1,1920,1080,2073600,4,19.3,51.81,10.3,THERMAL,42.9
rpg_open_world,1920x1080,low,0,fsr_quality,39.71,1727.79,42.18,57.14,80.87,59.94,1695.0,59.99,1.4389,0,0,1920,1080,2073600,0,158.6,6.31,98.0,BALANCED,100.0
strategy,3840x2160,low,0,dlss_quality,75.61,1438.1,35.11,73.11,77.58,79.15,1695.0,69.15,0.9669,0,0,3840,2160,8294400,0,42.2,23.7,26.3,BALANCED,75.7
fps_competitive,1920x1080,medium,0,fsr_balanced,62.45,1707.27,41.68,47.58,74.5,74.05,1695.0,70.73,0.7619,0,0,1920,1080,2073600,1,300.2,3.33,193.6,BALANCED,100.0
strategy,3840x2160,high,1,none,81.69,3893.29,95.05,60.51,72.25,81.31,1646.77,63.62,0.7408,1,0,3840,2160,8294400,2,6.7,149.25,4.3,MEMORY,45.5
rpg_open_world,1920x1080,medium,0,none,62.64,1808.43,44.15,55.03,73.52,76.91,1596.99,70.0,0.8784,0,0,1920,1080,2073600,1,100.4,9.96,64.4,BALANCED,94.3
rpg_open_world,1920x1080,high,0,none,75.14,2200.56,53.72,56.81,71.62,75.6,1695.0,64.99,0.756,0,0,1920,1080,2073600,2,67.2,14.88,36.3,BALANCED,98.2
moba,1920x1080,epic,0,fsr_balanced,81.11,2629.97,64.21,51.26,78.51,82.15,1640.26,69.86,0.632,1,0,1920,1080,2073600,4,134.4,7.44,74.4,BALANCED,78.6
racing,1920x1080,ultra,0,dlss_quality,87.22,2641.2,64.48,44.75,82.58,85.68,1534.15,77.99,0.513,0,1,1920,1080,2073600,3,108.9,9.18,59.9,THERMAL,65.0
rpg_open_world,1920x1080,high,0,fsr_quality,63.97,2002.39,48.89,68.72,90.7,73.14,1695.0,57.93,1.0743,0,0,1920,1080,2073600,2,85.4,11.71,44.0,BALANCED,85.0
racing,1920x1080,ultra,0,none,79.16,2541.88,62.06,48.99,69.63,76.47,1695.0,70.08,0.6188,0,0,1920,1080,2073600,3,79.3,12.61,46.3,BALANCED,95.6
fps_aaa,1920x1080,ultra,0,none,72.69,2407.87,58.79,38.32,70.42,74.81,1612.14,64.98,0.5272,0,0,1920,1080,2073600,3,62.9,15.9,38.9,BALANCED,100.0
battle_royale,1920x1080,high,0,fsr_quality,69.76,2161.08,52.76,58.41,80.88,78.89,1530.15,66.36,0.8372,0,0,1920,1080,2073600,2,125.5,7.97,68.9,BALANCED,88.3
fps_competitive,1920x1080,high,1,fsr_quality,63.89,2824.64,68.96,45.82,70.27,72.28,1692.94,61.31,0.7171,1,0,1920,1080,2073600,2,103.4,9.67,56.3,BALANCED,100.0
fps_aaa,1920x1080,ultra,0,dlss_balanced,84.5,2819.48,68.83,45.59,81.47,82.16,1695.0,75.4,0.5396,0,0,1920,1080,2073600,3,98.8,10.12,54.6,BALANCED,78.5
battle_royale,2560x1440,ultra,0,none,97.0,3057.88,74.66,61.84,80.15,96.4,1470.74,74.67,0.6376,1,1,2560,1440,3686400,3,26.5,37.74,12.5,THERMAL,47.7
fps_competitive,3840x2160,medium,0,none,87.55,2361.16,57.65,28.63,73.46,89.39,1573.69,73.03,0.327,1,1,3840,2160,8294400,1,51.0,19.61,23.0,THERMAL,64.0
strategy,1920x1080,high,0,none,76.66,2416.15,58.99,84.53,76.29,85.7,1627.44,76.48,1.1027,0,1,1920,1080,2073600,2,66.4,15.06,36.9,THERMAL,70.0
moba,1920x1080,high,1,fsr_quality,66.65,2726.46,66.56,47.09,77.83,77.09,1646.96,73.68,0.7065,1,0,1920,1080,2073600,2,106.7,9.37,62.8,BALANCED,93.7
rpg_open_world,2560x1440,low,0,dlss_performance,84.71,1420.13,34.67,59.35,68.84,79.24,1695.0,72.71,0.7007,0,0,2560,1440,3686400,0,121.0,8.26,71.7,BALANCED,87.3
fps_competitive,1920x1080,ultra,0,dlss_performance,72.8,2560.29,62.51,61.15,78.04,83.75,1695.0,73.13,0.84,1,0,1920,1080,2073600,3,212.3,4.71,124.7,BALANCED,73.8
strategy,1920x1080,high,0,fsr_balanced,60.09,2217.46,54.14,95.29,79.34,70.62,1569.49,63.39,1.5859,0,0,1920,1080,2073600,2,87.7,11.4,54.5,CPU,90.0
fps_competitive,2560x1440,medium,0,none,68.68,2011.32,49.1,50.81,76.45,68.66,1579.59,70.14,0.7398,0,0,2560,1440,3686400,1,139.4,7.17,87.4,BALANCED,100.0
moba,1920x1080,high,0,none,77.17,2152.68,52.56,38.16,81.68,79.04,1695.0,74.95,0.4945,1,0,1920,1080,2073600,2,184.3,5.43,86.3,BALANCED,87.9
fps_aaa,1920x1080,high,0,fsr_quality,61.55,2199.64,53.7,27.77,68.89,73.88,1695.0,74.01,0.4511,0,0,1920,1080,2073600,2,112.1,8.92,57.5,BALANCED,100.0
rpg_open_world,3840x2160,high,0,dlss_balanced,99.0,2864.8,69.94,51.95,79.42,93.88,1546.24,80.0,0.5247,0,1,3840,2160,8294400,2,31.5,31.75,16.4,THERMAL,51.0
fps_aaa,3840x2160,medium,1,none,85.91,2711.57,66.2,46.93,71.85,78.35,1695.0,80.0,0.5463,0,0,3840,2160,8294400,1,14.5,68.97,9.1,BALANCED,59.6
rpg_open_world,3840x2160,epic,0,dlss_balanced,91.03,3725.7,90.96,52.82,79.42,93.54,1652.81,74.23,0.5802,1,1,3840,2160,8294400,4,15.6,64.1,9.7,THERMAL,40.4
racing,1920x1080,low,0,dlss_balanced,75.37,1134.96,27.71,56.85,83.41,78.67,1606.95,70.83,0.7543,0,0,1920,1080,2073600,0,275.1,3.64,150.9,BALANCED,84.0
moba,2560x1440,high,0,fsr_quality,99.0,2320.07,56.64,61.17,76.16,92.11,1594.34,73.42,0.6178,1,1,2560,1440,3686400,2,99.4,10.06,48.7,THERMAL,70.0
rpg_open_world,2560x1440,medium,1,none,77.75,2209.84,53.95,41.27,79.55,79.47,1678.21,74.63,0.5308,0,0,2560,1440,3686400,1,31.5,31.75,15.0,BALANCED,67.6
moba,3840x2160,high,0,dlss_balanced,96.58,3096.82,75.61,61.01,78.38,90.61,1509.84,78.57,0.6317,1,1,3840,2160,8294400,2,63.7,15.7,29.2,THERMAL,70.0
racing,3840x2160,high,0,none,90.58,3085.75,75.34,54.71,74.36,94.3,1426.19,72.65,0.604,1,1,3840,2160,8294400,2,30.8,32.47,19.3,THERMAL,50.5
racing,3840x2160,ultra,0,none,92.02,3308.57,80.78,46.81,74.43,95.15,1565.46,74.4,0.5087,1,1,3840,2160,8294400,3,19.1,52.36,10.4,THERMAL,42.7
battle_royale,1920x1080,medium,0,dlss_performance,60.61,1528.37,37.31,47.06,71.25,67.96,1695.0,64.31,0.7764,0,0,1920,1080,2073600,1,213.5,4.68,124.1,BALANCED,100.0
fps_competitive,3840x2160,high,0,none,99.0,3043.63,74.31,35.05,82.5,87.15,1627.83,79.59,0.354,1,1,3840,2160,8294400,2,31.9,31.35,19.6,THERMAL,46.3
fps_competitive,1920x1080,low,0,dlss_quality,50.03,1508.82,36.84,52.79,81.12,65.68,1589.42,65.35,1.0552,0,0,1920,1080,2073600,0,400.0,2.5,244.2,BALANCED,100.0
rpg_open_world,1920x1080,high,1,fsr_balanced,67.4,2946.06,71.93,47.86,73.45,81.41,1671.98,62.37,0.7101,0,0,1920,1080,2073600,2,60.4,16.56,30.4,BALANCED,80.8
racing,3840x2160,ultra,0,none,94.76,3341.08,81.57,49.25,79.61,84.6,1639.98,74.78,0.5197,1,0,3840,2160,8294400,3,25.1,39.84,15.3,MEMORY,47.9
rpg_open_world,1920x1080,high,0,none,71.59,2183.0,53.3,57.48,84.53,80.3,1695.0,64.34,0.8029,0,0,1920,1080,2073600,2,72.6,13.77,35.4,BALANCED,79.1
moba,1920x1080,high,1,fsr_balanced,76.17,2774.66,67.74,60.06,85.59,77.89,1695.0,62.64,0.7886,1,0,1920,1080,2073600,2,118.7,8.42,57.2,BALANCED,86.3
rpg_open_world,2560x1440,ultra,1,none,88.12,4026.97,98.31,61.93,68.92,85.9,1640.37,76.24,0.7028,1,1,2560,1440,3686400,3,12.5,80.0,6.9,THERMAL,38.3
rpg_open_world,1920x1080,medium,0,dlss_balanced,72.34,1623.58,39.64,68.1,82.76,73.53,1695.0,66.85,0.9414,0,0,1920,1080,2073600,1,152.8,6.54,88.4,BALANCED,95.0
racing,1920x1080,medium,0,dlss_balanced,57.78,1560.96,38.11,34.27,76.46,78.41,1695.0,68.69,0.5932,0,0,1920,1080,2073600,1,253.2,3.95,121.4,BALANCED,89.8
fps_competitive,1280x720,medium,0,dlss_quality,49.02,1488.29,36.34,61.13,82.47,69.27,1695.0,60.38,1.2471,0,0,1280,720,921600,1,400.0,2.5,245.1,BALANCED,95.0
battle_royale,2560x1440,ultra,0,fsr_balanced,99.0,3021.75,73.77,54.66,77.39,87.27,1689.81,80.0,0.5521,1,1,2560,1440,3686400,3,55.6,17.99,28.7,THERMAL,67.1
battle_royale,3840x2160,high,1,none,90.24,3397.37,82.94,48.77,79.45,87.91,1695.0,80.0,0.5405,1,1,3840,2160,8294400,2,13.2,75.76,6.1,THERMAL,38.8
racing,1920x1080,ultra,0,dlss_quality,84.61,2532.13,61.82,41.69,82.63,85.48,1695.0,80.0,0.4927,0,1,1920,1080,2073600,3,125.4,7.97,57.0,THERMAL,65.0
strategy,1920x1080,high,0,dlss_performance,69.34,2490.93,60.81,73.25,71.19,71.98,1626.19,72.78,1.0564,0,0,1920,1080,2073600,2,115.0,8.7,52.6,BALANCED,100.0
moba,1920x1080,medium,0,fsr_balanced,62.68,1847.45,45.1,66.16,82.78,67.62,1695.0,64.62,1.0555,0,0,1920,1080,2073600,1,348.2,2.87,209.7,BALANCED,95.0
strategy,1920x1080,ultra,0,fsr_quality,80.09,2662.41,65.0,75.33,73.54,82.02,1604.36,71.91,0.9406,1,0,1920,1080,2073600,3,58.0,17.24,36.7,BALANCED,77.6
fps_aaa,1920x1080,medium,0,none,70.21,1849.28,45.15,31.73,81.86,79.14,1695.0,65.93,0.452,0,0,1920,1080,2073600,1,99.9,10.01,56.4,BALANCED,87.6
rpg_open_world,1280x720,epic,1,dlss_balanced,70.02,3042.65,74.28,42.91,69.68,86.74,1567.83,68.62,0.6128,0,1,1280,720,921600,4,46.1,21.69,28.3,THERMAL,60.7
fps_aaa,1920x1080,high,0,fsr_quality,72.34,2231.46,54.48,47.88,76.11,85.01,1525.89,72.5,0.6619,0,1,1920,1080,2073600,2,114.2,8.76,53.7,THERMAL,70.0
moba,1920x1080,medium,0,none,55.58,1853.67,45.26,74.62,88.38,71.17,1660.6,71.07,1.3425,0,0,1920,1080,2073600,1,229.9,4.35,122.1,BALANCED,95.0
fps_aaa,2560x1440,medium,0,none,84.51,1830.41,44.69,48.18,74.59,75.73,1668.25,65.75,0.5701,0,0,2560,1440,3686400,1,64.2,15.58,40.0,BALANCED,97.8
strategy,3840x2160,medium,0,fsr_quality,86.16,2014.75,49.19,63.27,79.59,80.36,1651.1,80.0,0.7343,0,0,3840,2160,8294400,1,29.3,34.13,14.8,BALANCED,63.4
fps_competitive,1920x1080,low,0,fsr_quality,50.85,1716.0,41.89,49.23,67.24,56.89,1584.36,68.3,0.9682,0,0,1920,1080,2073600,0,351.6,2.84,169.2,BALANCED,100.0
fps_aaa,2560x1440,medium,0,none,79.9,1993.13,48.66,58.63,69.94,76.12,1600.44,70.28,0.7337,0,0,2560,1440,3686400,1,62.4,16.03,40.4,BALANCED,96.6
fps_aaa,1920x1080,medium,0,none,62.74,1715.49,41.88,30.38,68.97,72.77,1695.0,62.06,0.4842,0,0,1920,1080,2073600,1,96.0,10.42,57.8,BALANCED,100.0
battle_royale,1920x1080,high,1,fsr_balanced,57.65,2845.77,69.48,61.65,89.04,76.5,1447.15,72.26,1.0694,0,0,1920,1080,2073600,2,77.1,12.97,39.2,BALANCED,90.5
fps_aaa,1920x1080,epic,1,none,90.86,3612.03,88.18,43.58,75.14,92.85,1654.87,80.0,0.4796,1,1,1920,1080,2073600,4,20.6,48.54,12.0,THERMAL,43.7
battle_royale,2560x1440,low,0,none,75.11,1404.63,34.29,49.1,71.75,79.81,1695.0,75.42,0.6536,0,0,2560,1440,3686400,0,80.3,12.45,37.4,BALANCED,85.6
fps_competitive,3840x2160,high,0,none,99.0,2777.85,67.82,50.31,82.28,77.85,1669.61,77.08,0.5082,1,0,3840,2160,8294400,2,40.7,24.57,23.6,GPU,73.6
moba,2560x1440,ultra,0,fsr_balanced,95.21,3089.24,75.42,63.02,80.97,88.36,1695.0,76.9,0.6619,1,1,2560,1440,3686400,3,83.7,11.95,39.7,THERMAL,70.0
racing,1920x1080,high,0,fsr_quality,82.24,2275.1,55.54,40.95,83.87,87.47,1695.0,68.65,0.4979,0,1,1920,1080,2073600,2,152.1,6.57,86.0,THERMAL,65.0
strategy,1920x1080,ultra,0,dlss_performance,80.25,2440.79,59.59,72.81,78.24,84.76,1695.0,72.01,0.9074,0,0,1920,1080,2073600,3,88.6,11.29,53.3,BALANCED,70.7
strategy,1920x1080,ultra,1,fsr_balanced,88.52,3474.03,84.82,69.2,63.26,87.6,1666.53,80.0,0.7818,1,1,1920,1080,2073600,3,23.1,43.29,11.7,THERMAL,45.4
battle_royale,1920x1080,medium,0,none,57.56,1770.56,43.23,60.41,76.0,67.23,1526.93,64.75,1.0494,0,0,1920,1080,2073600,1,111.4,8.98,67.3,BALANCED,100.0
moba,1920x1080,medium,0,none,76.5,1860.52,45.42,58.47,78.98,84.09,1695.0,68.82,0.7643,0,0,1920,1080,2073600,1,273.0,3.66,160.5,BALANCED,72.7
racing,1920x1080,epic,0,dlss_balanced,79.81,3065.28,74.84,39.45,79.95,81.89,1679.65,64.02,0.4942,1,0,1920,1080,2073600,4,93.5,10.7,51.4,BALANCED,79.3
rpg_open_world,1920x1080,medium,0,none,78.14,1941.26,47.39,44.8,76.02,76.55,1695.0,72.61,0.5733,0,0,1920,1080,2073600,1,88.8,11.26,50.3,BALANCED,95.4
rpg_open_world,2560x1440,medium,0,none,84.8,2149.03,52.47,79.33,82.96,86.05,1667.48,77.49,0.9355,0,1,2560,1440,3686400,1,54.4,18.38,29.5,THERMAL,61.3
moba,1920x1080,high,0,none,71.02,2162.8,52.8,47.7,71.21,77.46,1609.15,65.61,0.6717,1,0,1920,1080,2073600,2,175.6,5.69,82.3,BALANCED,92.6
fps_competitive,1920x1080,high,0,none,77.25,2365.3,57.75,77.01,73.14,78.84,1695.0,69.42,0.9968,1,0,1920,1080,2073600,2,174.9,5.72,82.0,BALANCED,88.5
rpg_open_world,2560x1440,high,1,dlss_balanced,71.65,3234.93,78.98,63.12,76.29,79.81,1695.0,63.54,0.881,1,0,2560,1440,3686400,2,43.6,22.94,22.3,BALANCED,74.7
rpg_open_world,2560x1440,high,1,dlss_quality,86.58,3301.96,80.61,56.43,70.44,87.42,1634.39,68.65,0.6518,1,1,2560,1440,3686400,2,33.3,30.03,16.7,THERMAL,52.2
rpg_open_world,1280x720,high,0,none,72.08,1715.74,41.89,58.52,81.23,84.65,1695.0,73.9,0.8119,0,0,1280,720,921600,2,119.6,8.36,77.0,BALANCED,71.0
fps_aaa,1920x1080,medium,0,none,55.97,1517.42,37.05,51.75,77.56,60.7,1686.76,54.32,0.9246,0,0,1920,1080,2073600,1,97.7,10.24,56.2,BALANCED,100.0
fps_competitive,1920x1080,ultra,0,dlss_quality,70.77,2471.37,60.34,41.5,76.58,77.98,1695.0,74.18,0.5863,1,0,1920,1080,2073600,3,162.0,6.17,89.0,BALANCED,91.1
strategy,1920x1080,medium,0,fsr_quality,66.84,1356.08,33.11,68.9,83.24,80.72,1695.0,65.61,1.0307,0,0,1920,1080,2073600,1,88.8,11.26,55.1,BALANCED,77.8
fps_aaa,3840x2160,high,0,dlss_balanced,83.95,2954.17,72.12,51.12,63.67,80.44,1639.72,74.98,0.6089,0,0,3840,2160,8294400,2,42.4,23.58,19.2,BALANCED,71.9
moba,2560x1440,epic,0,dlss_quality,92.92,3101.88,75.73,55.06,71.36,88.73,1575.23,69.81,0.5926,1,1,2560,1440,3686400,4,66.3,15.08,38.8,THERMAL,70.0
rpg_open_world,1920x1080,high,0,fsr_balanced,68.88,2388.08,58.3,56.27,77.5,79.36,1679.86,72.1,0.8169,0,0,1920,1080,2073600,2,113.9,8.78,68.5,BALANCED,86.9
fps_competitive,1920x1080,high,0,none,65.58,2152.82,52.56,64.06,64.44,77.72,1478.88,62.89,0.9769,1,0,1920,1080,2073600,2,204.1,4.9,120.5,BALANCED,91.8
battle_royale,1920x1080,epic,1,fsr_balanced,84.65,3268.68,79.8,57.27,81.56,86.54,1695.0,79.43,0.6766,1,1,1920,1080,2073600,4,32.7,30.58,15.9,THERMAL,51.8
strategy,1920x1080,high,0,fsr_quality,88.34,2125.14,51.88,79.29,75.71,88.11,1683.41,73.03,0.8976,0,1,1920,1080,2073600,2,64.3,15.55,35.3,THERMAL,70.0
strategy,2560x1440,low,0,none,79.3,1300.15,31.74,69.75,77.03,75.83,1695.0,78.61,0.8797,0,0,2560,1440,3686400,0,58.1,17.21,30.1,BALANCED,96.3
racing,1920x1080,medium,1,none,61.01,2195.06,53.59,38.62,73.06,71.07,1649.96,67.83,0.6331,0,0,1920,1080,2073600,1,80.7,12.39,51.3,BALANCED,100.0
strategy,1920x1080,high,0,dlss_balanced,70.17,2371.72,57.9,68.88,73.39,79.19,1695.0,70.78,0.9816,0,0,1920,1080,2073600,2,114.9,8.7,68.0,BALANCED,87.4
fps_aaa,2560x1440,ultra,0,fsr_balanced,90.44,3210.48,78.38,51.97,74.65,92.7,1578.02,70.48,0.5747,0,1,2560,1440,3686400,3,41.3,24.21,25.9,THERMAL,57.5
battle_royale,1920x1080,low,0,none,46.45,1375.6,33.58,63.87,71.71,55.79,1695.0,53.04,1.375,0,0,1920,1080,2073600,0,148.1,6.75,92.2,BALANCED,100.0
racing,2560x1440,high,0,dlss_quality,90.01,2459.69,60.05,57.7,84.66,87.6,1695.0,77.43,0.641,0,1,2560,1440,3686400,2,105.6,9.47,52.1,THERMAL,65.0
strategy,1920x1080,high,0,fsr_balanced,53.6,1964.77,47.97,96.43,74.87,59.89,1673.57,61.45,1.7991,0,0,1920,1080,2073600,2,65.4,15.29,41.4,CPU,90.0
rpg_open_world,1920x1080,high,0,none,68.71,2159.79,52.73,60.75,86.56,77.21,1695.0,70.07,0.884,0,0,1920,1080,2073600,2,70.6,14.16,34.1,BALANCED,88.4
rpg_open_world,1280x720,ultra,0,dlss_performance,66.23,2317.82,56.59,45.01,80.55,72.15,1695.0,64.91,0.6796,0,0,1280,720,921600,3,144.9,6.9,91.9,BALANCED,100.0
fps_aaa,1920x1080,high,0,none,64.59,2145.33,52.38,62.86,69.16,80.0,1695.0,78.86,0.9732,0,0,1920,1080,2073600,2,88.5,11.3,57.3,BALANCED,85.0
battle_royale,3840x2160,ultra,1,fsr_quality,88.57,4047.14,98.81,55.26,73.51,90.51,1695.0,78.39,0.6239,1,1,3840,2160,8294400,3,9.4,106.38,5.2,THERMAL,36.3
racing,2560x1440,high,1,none,69.99,3283.45,80.16,36.01,79.3,79.91,1660.63,61.44,0.5145,1,0,2560,1440,3686400,2,40.8,24.51,22.4,MEMORY,72.5
moba,1920x1080,medium,1,dlss_quality,64.88,2288.95,55.88,75.1,70.98,73.51,1653.37,69.2,1.1575,1,0,1920,1080,2073600,1,167.4,5.97,92.3,BALANCED,100.0
racing,3840x2160,medium,1,dlss_balanced,88.34,2953.7,72.11,54.97,78.32,80.2,1695.0,75.84,0.6223,0,0,3840,2160,8294400,1,38.5,25.97,23.9,BALANCED,70.1
fps_aaa,3840x2160,high,0,none,99.0,2884.43,70.42,45.51,83.95,82.92,1695.0,80.0,0.4597,0,0,3840,2160,8294400,2,23.4,42.74,12.4,GPU,46.8
racing,1920x1080,ultra,0,none,93.38,2653.04,64.77,37.72,73.48,93.39,1525.99,77.2,0.4039,0,1,1920,1080,2073600,3,60.2,16.61,33.1,THERMAL,70.0
fps_aaa,3840x2160,high,0,none,88.72,3072.56,75.01,54.07,77.96,88.01,1694.67,73.54,0.6095,0,1,3840,2160,8294400,2,26.1,38.31,14.3,THERMAL,47.4
fps_aaa,3840x2160,medium,0,none,79.39,2456.16,59.96,55.83,73.82,82.81,1695.0,74.99,0.7033,0,0,3840,2160,8294400,1,36.4,27.47,22.8,BALANCED,60.8
strategy,1920x1080,medium,0,dlss_quality,60.38,1724.17,42.09,83.2,78.8,75.74,1667.59,70.72,1.3779,0,0,1920,1080,2073600,1,110.6,9.04,54.1,BALANCED,97.8
racing,1920x1080,high,0,none,70.22,1998.48,48.79,48.39,72.28,75.73,1632.97,65.29,0.6891,0,0,1920,1080,2073600,2,129.4,7.73,78.0,BALANCED,97.8
strategy,1920x1080,high,0,fsr_balanced,77.23,2161.39,52.77,84.56,81.19,76.64,1695.0,76.71,1.0949,0,0,1920,1080,2073600,2,88.8,11.26,47.7,BALANCED,95.1
moba,3840x2160,epic,0,fsr_balanced,85.2,3573.06,87.23,60.35,77.3,87.9,1642.16,79.18,0.7083,1,1,3840,2160,8294400,4,28.2,35.46,15.2,THERMAL,48.8
moba,1920x1080,high,1,dlss_balanced,76.45,2959.24,72.25,56.87,73.95,83.53,1601.61,72.29,0.7438,1,0,1920,1080,2073600,2,107.8,9.28,63.0,BALANCED,74.4
racing,3840x2160,epic,0,fsr_balanced,96.44,3415.75,83.39,43.03,77.28,89.25,1616.24,80.0,0.4462,1,1,3840,2160,8294400,4,24.1,41.49,12.5,THERMAL,46.1
battle_royale,2560x1440,epic,0,dlss_quality,84.88,3525.72,86.08,45.97,79.24,81.33,1558.1,74.33,0.5416,1,0,2560,1440,3686400,4,40.5,24.69,23.7,MEMORY,68.0
battle_royale,2560x1440,high,1,dlss_quality,75.87,2843.23,69.41,60.69,83.22,80.74,1695.0,71.59,0.8,0,0,2560,1440,3686400,2,39.0,25.64,24.3,BALANCED,63.8
fps_competitive,1920x1080,high,0,none,68.9,2247.25,54.86,48.56,74.63,71.32,1695.0,74.48,0.7049,1,0,1920,1080,2073600,2,179.8,5.56,90.2,BALANCED,100.0
battle_royale,1920x1080,high,0,dlss_quality,68.87,2259.01,55.15,43.75,83.81,74.29,1695.0,62.19,0.6352,0,0,1920,1080,2073600,2,134.3,7.45,75.1,BALANCED,95.0
battle_royale,2560x1440,medium,1,fsr_balanced,76.98,2518.27,61.48,36.3,87.56,75.78,1628.73,72.81,0.4715,0,0,2560,1440,3686400,1,63.5,15.75,31.2,BALANCED,92.7
fps_competitive,2560x1440,epic,0,none,98.52,3220.89,78.63,63.75,81.47,89.8,1586.31,69.92,0.6471,1,1,2560,1440,3686400,4,33.6,29.76,16.9,THERMAL,52.4
moba,1920x1080,high,0,dlss_balanced,82.86,2151.84,52.54,63.37,64.05,82.34,1695.0,72.04,0.7649,1,0,1920,1080,2073600,2,320.6,3.12,154.4,BALANCED,78.0
battle_royale,1920x1080,ultra,1,fsr_balanced,90.38,3617.9,88.33,60.17,73.45,86.07,1683.54,73.01,0.6657,1,1,1920,1080,2073600,3,47.2,21.19,21.5,THERMAL,61.5
rpg_open_world,2560x1440,medium,1,none,85.7,2538.92,61.99,37.5,74.69,85.83,1695.0,63.61,0.4376,0,1,2560,1440,3686400,1,28.0,35.71,14.7,THERMAL,48.7
moba,1920x1080,high,1,dlss_balanced,68.23,2705.72,66.06,59.3,76.66,83.17,1613.55,57.32,0.8691,1,0,1920,1080,2073600,2,132.7,7.54,62.9,BALANCED,75.5
